supermercado,nombre,precio,url,seccion
alcampo,Plátano bandeja,"Precio
4,29 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Fruta de la Pasión 250 gramos,"Precio
4,29 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Bananas ecológicas,"Precio
4,14 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Manzana Envy a granel,"Precio
2,20 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Cebolla blanca a granel,"Precio
1,91 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Pera ercolini a granel.,"Precio
3,59 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,ALCAMPO CULTIVAMOS LO BUENO Pouch de manzana y plátano 2x100 g,"Precio
2,29 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Judías bobby a granel,"Precio
3,00 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Piña extradulce troceada FRUTIFRESH 400 g.,"Precio
4,38 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Pera rocha a granel,"Precio
2,89 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Plátanos maduros de Canarias,"Precio
4,29 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,"Arándanos, tarrina de 125 g-","Precio
1,68 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Aguacate light a granel,"Precio
4,19 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,ALCAMPO CULTIVAMOS LO BUENO Pouch de manzana pack 2 uds. x 100 g.,"Precio
2,29 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,"ALCAMPO CULTIVAMOS LO BUENO Mandarinas 2,3 kg.","Precio
5,99 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Mango troceado FRUTIFRESH 200 g.,"Precio
3,97 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Raíz de apio a granel,"Precio
3,29 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Plátanos ecológicos bandeja de 800 g.,"Precio
2,85 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,ALCAMPO CULTIVAMOS LO BUENO Manzanas Gala bandeja 4 uds,"Precio
2,99 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Piña preparada troceada FRUTIFRESH 350 g.,"Precio
4,07 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Berenjena rayada a granel,"Precio
2,49 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Manzana roja sabor-sabor bandeja 4 uds.,"Precio
3,49 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Pera de conferencia del Bierzo,"Precio
2,49 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,"Smoothie de arándanos, granada y grosella ALCAMPO GOURMET 250 ml.","Precio
1,99 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Physalis Alquenquenje ESSENCIA del Trópico 100 gr.,"Precio
1,69 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,"Grosellas, barqueta de 125 g.","Precio
3,69 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,"Frambuesa, tarrina 125 g.","Precio
2,02 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Tomate monterosa a granel,"Precio
4,99 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Pimiento verde pequeño a granel,"Precio
3,00 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Piatahaya roja bandeja 350 g,"Precio
4,28 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Pera ercolina WAY FRUIT 600 gr.,"Precio
4,69 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Smoothie energía INNOCENT 300 ml.,"Precio
2,48 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Plátano macho 600 gramos,"Precio
3,99 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,ANDROS Postre de compota de manzana y pera 750 g.,"Precio
2,84 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,"Smoothie de piña, manzana y lima ALCAMPO GOURMET 250 ml.","Precio
1,99 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,ALCAMPO CULTIVAMOS LO BUENO Manzana Fuji bandeja 4 uds. 900 g.,"Precio
4,89 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Chayote 250 gr,"Precio
1,42 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Peras blanquillas bandeja,"Precio
3,69 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Smoothie recarga INNOCENT 300 ml.,"Precio
2,54 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Manzanas reineta gris bandeja,"Precio
4,09 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Plátano macho a granel,"Precio
3,87 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Habas a granel,"Precio
3,00 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Smoothie antioxidante INNOCENT 300 ml.,"Precio
2,48 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,"Smoothie de mango, goji y fruta de la pasión ALCAMPO GOURMET 250 ml.","Precio
1,99 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,AUCHAN Melón troceado 225 g Producto Alcampo.,"Precio
2,59 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,"Frutos rojos, combinado 750 g","Precio
8,99 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Kiwi verde Hayward SABOR SABOR bandeja,"Precio
3,05 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Ñame a granel,"Precio
1,91 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Caña de azúcar bandeja 500 gr,"Precio
1,99 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Coco de agua,"Precio
2,44 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Pimiento California verde a granel,"Precio
1,65 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,AUCHAN Sandía troceada 225 g Producto Alcampo.,"Precio
2,59 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Guindilla verde a granel,"Precio
2,00 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,ALCAMPO CULTIVAMOS LO BUENO ECOLÓGICO Pera conferencia bio a granel.,"Precio
4,99 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Surtido mix duo arándanos y frambuesas 300 g.,"Precio
6,99 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Calabacin blanco a granel,"Precio
4,79 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Patatas gourmet a granel,"Precio
19,90 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Plátano Canario extra a granel,"Precio
4,69 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Uva roja sin pepitas,"Precio
3,29 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Manzana reineta DOP Bierzo a granel.,"Precio
2,54 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Naranjas de zumo 4 kg.,"Precio
8,81 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,"Sandía negra, baja en pepitas","Precio
6,93 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Clementina a granel,"Precio
3,61 €
Aprox",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,Carambola 250 gramos,"Precio
5,09 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,INNOCENT Antioxidante SuperSmothie de frtuas 750ml,"Precio
4,48 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,INNOCENT Berry Defense SuperSmoothie de frutas 750ml,"Precio
2,54 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
alcampo,INNOCENT SuperSmoothie de frutas Energía 750g,"Precio
4,48 €",https://www.compraonline.alcampo.es/categories/frescos/frutas/OC1701?sortBy=favorite,frutas
